frame,time,ankle_angle_r_angular_velocity_deg_per_s,ankle_angle_r_angular_velocity_rad_per_s,subtalar_angle_r_angular_velocity_deg_per_s,subtalar_angle_r_angular_velocity_rad_per_s,mtp_angle_r_angular_velocity_deg_per_s,mtp_angle_r_angular_velocity_rad_per_s,ankle_angle_l_angular_velocity_deg_per_s,ankle_angle_l_angular_velocity_rad_per_s,subtalar_angle_l_angular_velocity_deg_per_s,subtalar_angle_l_angular_velocity_rad_per_s,mtp_angle_l_angular_velocity_deg_per_s,mtp_angle_l_angular_velocity_rad_per_s,talus_r_linear_velocity_magnitude_mm_per_s,talus_r_linear_velocity_magnitude_m_per_s,talus_r_linear_velocity_x_m_per_s,talus_r_linear_velocity_y_m_per_s,talus_r_linear_velocity_z_m_per_s,calcn_r_linear_velocity_magnitude_mm_per_s,calcn_r_linear_velocity_magnitude_m_per_s,calcn_r_linear_velocity_x_m_per_s,calcn_r_linear_velocity_y_m_per_s,calcn_r_linear_velocity_z_m_per_s,toes_r_linear_velocity_magnitude_mm_per_s,toes_r_linear_velocity_magnitude_m_per_s,toes_r_linear_velocity_x_m_per_s,toes_r_linear_velocity_y_m_per_s,toes_r_linear_velocity_z_m_per_s,talus_l_linear_velocity_magnitude_mm_per_s,talus_l_linear_velocity_magnitude_m_per_s,talus_l_linear_velocity_x_m_per_s,talus_l_linear_velocity_y_m_per_s,talus_l_linear_velocity_z_m_per_s,calcn_l_linear_velocity_magnitude_mm_per_s,calcn_l_linear_velocity_magnitude_m_per_s,calcn_l_linear_velocity_x_m_per_s,calcn_l_linear_velocity_y_m_per_s,calcn_l_linear_velocity_z_m_per_s,toes_l_linear_velocity_magnitude_mm_per_s,toes_l_linear_velocity_magnitude_m_per_s,toes_l_linear_velocity_x_m_per_s,toes_l_linear_velocity_y_m_per_s,toes_l_linear_velocity_z_m_per_s
32,1.33333,-289.83240378084764,-5.058529724945453,-189.89201745264316,-3.3142409278031586,-151.21381593695784,-2.6391789626045887,52.91869665990899,0.9236054925795378,-3.419960006469514,-0.05968956239941959,126.5352367069271,2.208456500326265,4316.159415603632,4.316159415603631,-4.1699332940252445,1.1038848887941262,0.14942080369089591,4407.854311541076,4.407854311541076,-4.227968058904337,1.2459459639030583,0.03292992088695144,4528.22199672886,4.52822199672886,-4.3253589151458645,1.2660564508680823,0.43950627986708546,808.8248814575333,0.8088248814575333,0.7358011693492086,-0.2688361198582801,-0.20129945034369653,814.1002124252611,0.8141002124252611,0.7459644337313975,-0.2588266600683465,-0.19825483478723874,823.1364183900245,0.8231364183900245,0.7379816177082508,-0.29006830729147265,-0.22090059372878668
33,1.375,-217.2904884620817,-3.792434456930075,-198.49742810709085,-3.464433677209471,-63.45374481660291,-1.107476769770006,111.06753953469259,1.9384942569693564,124.71403702108225,2.176670569471986,209.79565027720804,3.6616248536998346,5771.704528948335,5.771704528948335,-5.571975435088044,0.14967674656339958,1.4977515787994737,5942.613008832723,5.942613008832723,-5.819958006417335,0.26164822707738006,1.1722962004348219,6346.7283473667585,6.346728347366758,-5.886858391309761,0.3251178046625403,2.349501523520691,1371.6266813690816,1.3716266813690816,1.3147408595495924,-0.17906282341162666,-0.34749493600082226,1386.8815608516804,1.3868815608516805,1.3378374806004258,-0.06936281340168551,-0.35891522599090425,1397.7484741453882,1.3977484741453883,1.3088619277034956,-0.1927316975530625,-0.45103851713835447
34,1.41667,98.46978235435705,1.718621915805744,-122.2765348864404,-2.1341281316980956,148.82724340433614,2.5975254140726802,85.30937779138574,1.4889295252874095,99.02839603790622,1.728371563830371,88.73974920859324,1.5488008010839842,5820.730832389,5.820730832389001,-4.75620891597592,0.5446150916813361,3.3110086941335632,6174.917067577227,6.174917067577226,-5.425412305287659,0.6314344705939136,2.8802417638864215,6908.2142088476,6.908214208847601,-4.693654792498181,0.8026644397989158,5.004873429095388,2301.999984274717,2.301999984274717,2.215235874696914,-0.3151736844206753,-0.5409246673107936,2389.649903111183,2.389649903111183,2.3254222197014225,-0.2692636609334919,-0.4799325374038425,2384.6690049208187,2.3846690049208186,2.2156077779280534,-0.30850231261284183,-0.8261687240069604
35,1.45833,198.7794855293784,3.469356507908077,-13.220982461427145,-0.2307496743003279,153.89890850402057,2.6860426686206598,45.49606230692977,0.7940560839484115,73.16235024928874,1.2769239003473825,-10.734704565197363,-0.18735593889156027,3635.88552991568,3.63588552991568,-2.5454359562764535,-0.24495992417869003,2.5846496889697783,4026.3854719492197,4.02638547194922,-3.157960241137376,-0.16860989384278124,2.492115123307436,4255.894320086379,4.255894320086378,-2.0585020631194153,-0.34501446134702024,3.708931212807543,2400.5027688713103,2.40050276887131,2.3364276766948837,-0.43694239308269994,-0.3355601288295987,2526.8712425257086,2.5268712425257087,2.499195142142554,-0.2953849385921292,-0.2277051950382384,2649.172477375166,2.649172477375166,2.4400383191101946,-0.7308107468581726,-0.7281781845349196
36,1.5,236.07662126073345,4.120314327983445,28.794898842303013,0.502565792576891,125.8647998757803,2.1967551701961163,5.789784999631706,0.10105081122615195,52.062637606334384,0.9086644435031545,-59.2616479478621,-1.0343108768479345,2393.7035084556646,2.3937035084556646,-1.2316462345365857,0.8079054145639033,1.8868367392180847,2746.127744420992,2.746127744420992,-1.716808303529073,0.8431103465824277,1.970520687812744,2808.2579112771123,2.808257911277112,-0.4493048759224252,0.9575421100101033,2.6014516586475755,2366.258260475434,2.366258260475434,2.3456744962325566,-0.2886083505409404,-0.11702364286931237,2515.0989607819693,2.515098960781969,2.4925787757276603,-0.33454698196898075,0.029191542850400026,2467.1663912480467,2.4671663912480466,2.4063934203043242,-0.1293994380840155,-0.5286175311541471
37,1.54167,92.15314636948301,1.6083758202197376,98.3071255843702,1.7157830196188146,-3.9414174897478516,-0.06879071239178985,77.65553971731327,1.3553448504803434,-17.172004125614787,-0.299708011158028,-44.12068640661495,-0.7700512460353366,1069.2356147697928,1.0692356147697928,-0.1942879695356789,0.10595236975768477,-1.0460836869622672,1076.2750776345738,1.0762750776345738,-0.14116445376142336,0.10572350623082942,-1.0617265090228305,1226.6689473187419,1.2266689473187418,-0.44833077553624706,-0.17799288642357788,-1.1278451819313413,2958.502998168577,2.958502998168577,2.929287575290784,0.3809719483915887,-0.16393494428648794,3087.834206678644,3.087834206678644,3.0517892812349356,0.4698968717512354,-0.022342801809253646,3154.789439052249,3.154789439052249,3.1164825634902504,0.10199303074308719,-0.4794061512920752
38,1.58333,38.032737904739236,0.6637964999857492,135.34955363605476,2.3622953520538186,-68.09396037731665,-1.1884638093067357,27.80604329235642,0.48530700740370375,52.66356296922137,0.919152569644274,29.465261332496855,0.5142658252126417,2800.370588108784,2.800370588108784,0.6914310482792513,1.4690327289524594,-2.2816532114865047,2884.2809550952093,2.884280955095209,0.9274946286938179,1.406646724852936,-2.3409774311448532,3018.623729709984,3.0186237297099843,0.2702539835878148,1.3824214285174363,-2.669824526050157,3214.723644566122,3.214723644566122,2.4354370580060745,2.0596824239436997,-0.4010021944087244,3308.0140697818197,3.3080140697818194,2.536922693252575,2.108464948385892,-0.2477012227718165,3465.5540174243347,3.465554017424335,2.5902531837192457,2.166959338616259,-0.7777790924819491
39,1.625,35.467720647840444,0.619028503482392,140.97427898571067,2.4604653289257032,-63.546594991001804,-1.1090973110243179,-8.385371127040647,-0.146352335168527,20.923135079442027,0.36517759697578867,35.997417214683466,0.628273452610313,3500.826729694887,3.500826729694887,2.103889477690657,-0.6922778392084086,-2.71112306071666,3823.2239160589384,3.8232239160589385,2.522784112482177,-0.8805238116351062,-2.7344614188677343,3917.429095134917,3.917429095134917,1.6269192925625482,-0.6030725580283641,-3.5122197853566166,1987.949150371633,1.9879491503716331,1.9288877302833003,-0.36052299226706314,0.31836633062030745,2102.3419136348575,2.1023419136348576,2.012053696348819,-0.3759426723889424,0.47973800340601547,2130.156216748155,2.1301562167481554,2.109074309371713,-0.2986726241344045,0.012873573385613497
40,1.66667,43.27515408460665,0.7552939230842587,178.35139427495875,3.112819055620595,-113.73795560768032,-1.9851018098411695,-14.142242858612533,-0.2468287014994436,0.13090748158302157,0.002284766569117565,71.0568706572081,1.2401763491320283,4736.777844881972,4.7367778448819715,3.596668996369198,-0.9684188491239037,-2.9262948270778897,5100.645835395251,5.100645835395251,4.099098818462922,-1.20499507683428,-2.786030093056416,5317.281327206395,5.317281327206395,3.2937838529436125,-1.0401904511457418,-4.0425824009030356,1544.5589743811959,1.5445589743811958,1.484419920760889,-0.41982153207528455,0.07687525867071242,1627.0918526355397,1.6270918526355396,1.5424686511529238,-0.46609773720543657,0.22576814765463243,1716.816100975682,1.716816100975682,1.6614655267428422,-0.40502550506408613,-0.15147332524921409
41,1.70833,25.405373646172983,0.44340741782511545,72.36686622549442,1.2630400849851589,-33.82817459966016,-0.5904130267035844,-26.830379952174777,-0.4682784697265286,6.547395901239154,0.11427361590820471,38.219115928146906,0.667049410147572,792.0921737303438,0.7920921737303438,0.4129982372344389,-0.4671710761075309,-0.48846049315644635,825.1788020897654,0.8251788020897655,0.4620840786399624,-0.5038781516321932,-0.46206619438504903,951.0251938990164,0.9510251938990164,0.3704315644299492,-0.6262694078171677,-0.6123855030427944,1098.7743609705806,1.0987743609705807,0.9832495087565496,-0.4855417827545789,0.0690990380238185,1142.4387290666702,1.1424387290666702,1.0137918816125617,-0.49884766841015105,0.1689475485755463,1235.0257433711415,1.2350257433711416,1.1176500421158746,-0.521436197735976,-0.06520170119308963
42,1.75,-65.24805834497519,-1.1387934486531792,-53.22426248316727,-0.9289386222769619,110.28631071897239,1.9248592419235828,-66.67253694965237,-1.1636552904290107,-51.09218431907828,-0.891726838403733,-44.54473975076687,-0.7774523730948802,1000.4853796433506,1.0004853796433506,-0.8827259078825676,0.0045715489489356375,0.47089814968122756,1033.8253517679575,1.0338253517679574,-0.932484414613528,0.05258711688318829,0.44328576516612944,1054.8102776283422,1.0548102776283421,-0.866551693320587,0.048061340639623716,0.5995022870094207,981.7205681741463,0.9817205681741462,-0.30424723900963585,-0.9319780540603605,-0.0512425436629131,1013.1493802027849,1.0131493802027849,-0.3031247349302625,-0.9658899071521522,-0.04054317378242544,1062.6555289995401,1.06265552899954,-0.30272994534643705,-1.018425529741798,-0.020019837011671832
43,1.79167,-91.17608736358032,-1.591322923580473,-41.41075939286533,-0.722754097156668,120.60127314363945,2.1048892984535206,-241.10797428122066,-4.208128004021109,-77.49816242648116,-1.3525980985874542,-213.07856639145723,-3.7189225489602613,1531.7119486412364,1.5317119486412365,-1.3316867733161883,-0.16406654081442978,0.7388057942181014,1569.750771909312,1.569750771909312,-1.3971131340559617,-0.1053058302943184,0.7078863317399435,1624.9490139078096,1.6249490139078095,-1.330975865985894,-0.24036964066800381,0.9006580804102058,1881.817228853372,1.8818172288533719,-1.7481890690535489,-0.503688571491428,-0.48100819598006267,1878.7806851438572,1.8787806851438573,-1.7390162904170385,-0.5722389193727769,-0.42211588893200946,1843.8071182737874,1.8438071182737874,-1.7027185350577798,-0.45132459654692364,-0.5446837507393927
44,1.83333,-2.627711227885827,-0.04586221271823071,-6.361280775038075,-0.11102529416823113,88.69735391918249,1.5480608636964308,-300.34037828411573,-5.241928477743096,-103.8708792958795,-1.8128888406547066,-360.8364377159407,-6.2977838993106126,1293.5050752619281,1.2935050752619281,-0.8069661965006235,-0.7358984596959376,0.6931193219430766,1337.58690665428,1.33758690665428,-0.9112693172661818,-0.7275085980309617,0.6553306066812516,1416.1392874649302,1.4161392874649303,-0.7763626594928076,-0.7563351554705819,0.9114102451948994,4369.342206943408,4.369342206943408,-4.332311955771098,-0.40004645982615217,-0.40272480584198345,4439.4159555797805,4.43941595557978,-4.3811620826968625,-0.46168847892127796,-0.5483398400873071,4584.9632414118105,4.584963241411811,-4.5659175241903664,-0.3919370232782185,-0.1437722406190466
45,1.875,-670.6781797053568,-11.70554245714069,-389.3796373222656,-6.795956711494931,-500.0845703743218,-8.728122291453207,360.29478685649167,6.28833030841697,-148.70790598781255,-2.5954425832335195,331.1599576789965,5.779831612263568,6006.118368995638,6.0061183689956374,5.828617630114724,1.2064083091126119,-0.8032766497332539,6805.8277759502325,6.805827775950233,6.647886118786995,1.4402267313243813,-0.22505294913320945,6714.619894640684,6.714619894640684,6.023180235882629,1.4414683159575716,-2.5941451905527186,11696.78833759855,11.69678833759855,-11.370616591975105,1.9846358458315476,1.8934508951442044,12387.253915663478,12.387253915663477,-12.199802023345429,1.9389546858712197,0.9215990931174703,13048.454347009425,13.048454347009425,-12.140121567526768,2.1084338490957784,4.2934969285708995
46,1.91667,44.03364003861191,0.7685320003117808,-81.898013571924,-1.4293899876730756,98.54428778026103,1.7199222807983692,18.794055369857915,0.32801814600614126,77.25842552904678,1.3484139003887081,19.421531591762687,0.3389696720563541,6021.039609552156,6.021039609552156,-4.893692958146101,-0.07256118118948905,3.507053191237857,6258.779565424133,6.258779565424133,-5.460330442699093,0.03462705161321461,3.0587438716572524,7124.35941646525,7.124359416465251,-5.031318609623523,0.0709591365015016,5.043539921957599,2643.068313663766,2.643068313663766,2.4913239599218238,-0.7700857167510565,-0.4313734185933084,2827.2284450993234,2.8272284450993235,2.6947378625908596,-0.801966406042007,-0.29741959632487147,2697.988278244869,2.697988278244869,2.4528920521746387,-0.5753342985734956,-0.9651174927490154
47,1.95833,254.11161073317112,4.435084274839998,-21.797327790439994,-0.38043513807963847,185.26417623255173,3.2334698612530515,111.30415293783282,1.9426239399085021,94.65413246845111,1.6520262621933395,118.98392758466417,2.076661293306894,4274.7944596178395,4.27479445961784,-2.8774821867006666,0.6532989553230891,3.0930833180135138,4723.444690231775,4.723444690231775,-3.633196400840655,0.7562321421622807,2.9221441788108105,5186.4320409510465,5.186432040951046,-2.3164244952593402,0.6338065482078724,4.596905930363919,2334.087848228316,2.334087848228316,2.2592936006235713,0.332458283657418,-0.48273180862258497,2416.8722596679286,2.4168722596679286,2.3385902407990122,0.42314433273191093,-0.4395635094828083,2410.9715114153196,2.4109715114153194,2.288904203798595,0.2820790529365571,-0.7029456469626969
48,2.0,143.72453896733205,2.508466420890835,-51.479483798701985,-0.8984864895144274,128.09223854827275,2.235631308917361,53.859913382470715,0.9400328233630699,77.30544601597849,1.3492345627015576,-37.48091733213726,-0.6541654141136042,2780.214227587083,2.780214227587083,-1.468818937813829,1.4078425422743492,1.8947668604236227,3108.333736703457,3.108333736703457,-1.899462853915286,1.4844946590063777,1.9621557259061808,3075.323618619897,3.075323618619897,-0.8013012714170836,1.4431275765272729,2.5947860084279135,2901.346868008302,2.901346868008302,2.7618642502160555,0.6621765638387586,-0.5928251936134158,3028.763878219173,3.028763878219173,2.9121231683758935,0.6934564863717136,-0.4605077455619946,3091.201433058062,3.0912014330580617,2.842865489156857,0.6769382613209287,-1.0076689439795965
49,2.04167,184.07783625266904,3.2127643225560556,71.57359716502891,1.2491949280258339,83.92329794357059,1.4647378682474932,3.552170892082053,0.061997077660336,28.464709461282453,0.4968029007229602,-60.93816485766565,-1.0635716168893672,849.79637547558,0.8497963754755801,-0.4474396381785564,0.0491484423921869,-0.7207885130664178,887.8013395393347,0.8878013395393347,-0.5375188919517803,0.011317301402997169,-0.7064959858143011,750.1995776622136,0.7501995776622137,-0.3828786676497044,-0.01440123742737304,-0.6449774697955823,2188.4773089496593,2.1884773089496594,2.1845020062350766,-0.08280854560443783,-0.10259951908925442,2322.4601201823066,2.3224601201823067,2.3217997391904275,-0.027394964164585665,0.04812999969768058,2397.0358946188076,2.3970358946188077,2.337883838738709,-0.23723993193825815,-0.4730723531863559
50,2.08333,28.84745826331127,0.503483127526427,152.31981107007476,2.658482219188512,-77.6828408826637,-1.3558213457053394,50.901387140068074,0.888396799426488,57.75233005729425,1.0079683101982702,36.84410988753013,0.6430510275039985,2776.8787617946405,2.7768787617946407,0.6186449922624789,0.6411090471741064,-2.630078557930581,2915.19925044859,2.91519925044859,0.916722584274367,0.5087941756227841,-2.7201350812321214,3204.419360310682,3.204419360310682,0.060932371860161316,0.6107773508409746,-3.145082146859299,3038.7504737062413,3.038750473706241,2.607162746739841,1.5371989242399784,-0.2715259117972531,3184.2963778832514,3.184296377883251,2.716599006350643,1.6568546047933976,-0.1211035898312082,3219.04500691206,3.21904500691206,2.802584000178598,1.44844723617692,-0.6401361437068174
51,2.125,5.118410116416522,0.08933310899885456,134.80886246381348,2.3528585108617404,-98.84324281318727,-1.7251400304383404,46.263546133416526,0.8074512036764102,19.844496051720864,0.346351794501544,76.80278917929927,1.3404615458938458,4210.16711608696,4.21016711608696,2.3668851387824104,-1.102527154272974,-3.30269522652056,4596.852338459916,4.596852338459915,2.909368938869909,-1.3296227103833687,-3.301322045359428,4832.450712938096,4.832450712938097,1.7777632431129196,-1.0587398399973738,-4.3670593876904045,2138.3601578220755,2.1383601578220754,2.0664173663592327,-0.4426392257027654,0.3264566562946459,2216.637296167148,2.216637296167148,2.132543191252958,-0.40917365648834153,0.44532837214331583,2297.329035248763,2.297329035248763,2.2280071746939756,-0.5490664872786756,0.1105925777646776
52,2.16667,61.46288098621171,1.0727296409708138,184.58506050260627,3.2216170557634185,-125.66674095957669,-2.1932983899954315,14.83945058064379,0.25899727181921844,28.913415572710203,0.504634299741195,107.03497761031853,1.8681127740984707,4625.153341978327,4.6251533419783275,3.571014110207254,-1.2304160930797448,-2.6694527340644862,4958.471992211073,4.958471992211073,4.023450125256471,-1.4649211058720815,-2.500459905834494,5194.459708319532,5.194459708319532,3.3630665641109165,-1.322934173811021,-3.731225015792693,1897.5458260445967,1.8975458260445968,1.7928689510838942,-0.5614480040815502,0.26660312243379986,1986.8363739159029,1.986836373915903,1.8565259106816676,-0.5785784390666733,0.407525839094983,2036.0663729533499,2.03606637295335,1.9610178450586073,-0.5470124371251488,0.027435015281785352
53,2.20833,32.53984281702169,0.5679273952384553,78.70921840168921,1.3737350127807855,-25.24920566383459,-0.44068177234711414,-19.192059399559813,-0.3349646267606447,17.566528417237468,0.30659375902594205,45.16312177372175,0.7882451754305859,986.9424578283571,0.9869424578283571,0.7573338122649382,-0.1012735279832267,-0.6246955933847815,1018.8964333740655,1.0188964333740655,0.8189050097106063,-0.17330844529362874,-0.5809549980877765,1108.6746422751642,1.108674642275164,0.7537569612822577,-0.12946483668832248,-0.8026510834751089,1124.3473341546712,1.1243473341546713,1.1107088050988725,-0.13494743387457536,0.11077936715479879,1184.7256924873163,1.1847256924873164,1.15242704885027,-0.1537015789469665,0.22773380984609742,1260.814985495911,1.260814985495911,1.2554575260361895,-0.08514049931094392,-0.0789425319281549
54,2.25,-81.65180371389278,-1.425092814999563,-38.144171177569206,-0.6657413774929053,92.27588721960932,1.6105180521811384,-99.2068067629596,-1.7314854184034227,-47.9130394049405,-0.8362402922539963,-64.02381592201922,-1.1174263875300046,481.64119054963163,0.4816411905496316,-0.45208056138407016,0.06810406400398145,0.15153626271910012,467.6265785542125,0.46762657855421247,-0.4317846577431289,0.07722999713733862,0.16208687130713187,466.26636317025924,0.4662663631702592,-0.4418696720937143,0.10024222476264429,0.11003186212388198,616.7191000848576,0.6167191000848576,-0.18257516335033586,-0.5839224024187458,-0.07773921848459178,632.0983687765424,0.6320983687765425,-0.16400360334454545,-0.6103046454769965,-0.01339423790920949,667.7772650885855,0.6677772650885855,-0.10096242967371723,-0.6450747367944959,-0.14004159208279005
55,2.29167,-89.18113619448995,-1.5565044572633358,-41.84487016491988,-0.7303307594473946,105.11927092716049,1.8346773849749027,-221.10041916239865,-3.8589302919234196,-53.43207308146651,-0.932565601437823,-182.96829007850565,-3.193399088613998,783.8927443234546,0.7838927443234546,-0.7071997411593812,0.06665650219662135,0.33153170500266327,786.685714521131,0.786685714521131,-0.710210726934572,0.08893064494781851,0.3264452131183031,791.2871601217446,0.7912871601217446,-0.703998512577492,0.08340931236243314,0.35151721248530693,1683.0834655418241,1.683083465541824,-1.548529601022731,-0.48913285118343025,-0.4422387145307686,1668.9890023244475,1.6689890023244476,-1.5346601136960358,-0.5340072672115934,-0.3810234426851332,1638.3248542952801,1.6383248542952802,-1.4852449022553582,-0.46252746618649554,-0.5140274813171212
56,2.33333,34.50870279613134,0.6022904843846654,20.371341152828347,0.355546976163872,86.06235131776297,1.5020713925030444,-330.9842990009805,-5.7767657899724885,-144.57758760628573,-2.5233549283202334,-384.13329361347,-6.704390740085158,658.2261757330324,0.6582261757330324,-0.15092236573342366,-0.555264623589771,0.3196331267739147,588.3638041410877,0.5883638041410877,-0.19120772298115923,-0.4763507064694775,0.28757881900752386,895.3866346618032,0.8953866346618032,-0.20105765521726518,-0.7485233129243993,0.4483368095731227,4051.375324773347,4.051375324773347,-3.982887594847488,-0.6222003821392635,-0.4038751211180093,4084.569103306781,4.084569103306781,-4.003568589544249,-0.6552104244882266,-0.4752290060013089,4175.8148438519875,4.175814843851987,-4.097720607220959,-0.7734868713027241,-0.21870869944659763
57,2.375,71.3045891294264,1.244499852090248,13.98062937914708,0.24400801416716722,30.577863569029944,0.5336843975051969,-212.44913768754992,-3.707936945670518,-106.30743132177233,-1.8554146959026745,-327.726078230938,-5.719899109778382,970.6815899399838,0.9706815899399839,0.9488088208650124,-0.19568975863766896,-0.060746101615581874,966.920409612269,0.9669204096122691,0.9475543626584365,-0.18211242990697518,-0.06253695871322501,970.4721667074045,0.9704721667074045,0.9537987609489805,-0.17187650866836954,-0.05042435655440549,7085.26659559314,7.08526659559314,-6.974307730354127,-0.46778560571599725,1.1581066617697964,7275.217250568966,7.275217250568966,-7.227599577907203,-0.5317872910010966,0.6385864558081467,7905.626137841817,7.905626137841817,-7.573962354648614,-0.5684569495914953,2.1933708254999824
58,2.41667,28.283555069897126,0.4936411601388398,19.117352060289637,0.3336607377149757,-38.068957708740655,-0.6644286548200009,16.52580767790688,0.2884297555308336,-139.47335269817802,-2.4342692233785233,28.08566712996682,0.49018736403706714,3059.033670095688,3.059033670095688,1.979224653818472,-2.329664777330516,0.11409991131373587,3208.9277454368307,3.2089277454368306,2.136144215808323,-2.3846492396575143,0.21806688997595103,3133.7471533830426,3.1337471533830428,1.9905448160155548,-2.40435438931976,-0.27781743524971214,7736.20378932064,7.73620378932064,-5.831044298697943,-2.473104992787108,4.442017914323704,7968.417071689702,7.968417071689703,-6.458868447155717,-2.5513362678544387,3.9076044143519417,8993.928789382524,8.993928789382524,-5.874278764516483,-2.781704572398865,6.216568485678391
59,2.45833,-21.977358724156375,-0.383577270628429,-59.195120655102535,-1.033149756546842,-52.695094538211215,-0.9197028993414665,199.12255028764307,3.4753441174873534,-27.249456374145506,-0.4755927331073949,312.8493204291056,5.460250704114652,1830.6652702095982,1.8306652702095982,1.7140341446025302,-0.6365364008778476,0.09079478534436548,1968.6485267247617,1.9686485267247618,1.871642717877879,-0.5731374325800297,0.2098667238174111,1932.828464117426,1.932828464117426,1.7612743309009902,-0.7456217714072487,-0.2789028092639337,4056.5992228816485,4.0565992228816485,-2.318758032840416,-1.2990436013707427,3.0646115841913426,4313.926571403756,4.313926571403756,-2.913950328579655,-1.3296328309746275,2.889798000004202,4797.970485848082,4.797970485848082,-1.739788902418224,-1.4901733490004796,4.215808196303571
60,2.5,33.228277429403654,0.5799428459092114,-31.112564711997358,-0.5430166929641552,-96.60054903405167,-1.6859976398784295,273.40998137464135,4.771904382803863,98.04431292435652,1.7111960733856513,436.59525176472954,7.620024641868114,2571.5071156747954,2.5715071156747955,2.460845774931397,-0.7147694023101221,-0.21445656783980785,2703.904551787398,2.7039045517873976,2.5939502989556447,-0.759357738929716,-0.07679515643631345,2733.0198514768063,2.733019851476806,2.576182264488673,-0.6964259906326655,-0.5896382690019581,3516.895979602666,3.516895979602666,-2.0919184848390904,0.789991121999305,2.7144701897969337,3998.116199184775,3.998116199184775,-2.7694446393446324,0.77764965631363,2.776755398630618,3977.6973355190185,3.9776973355190184,-1.4007334689714124,1.0260867363032864,3.5787103614962863
61,2.54167,36.557330317918634,0.6380457797868255,10.68594473326176,0.18650491928156493,-108.68272223037833,-1.896871342950537,201.0785369022798,3.509482524037702,89.64499281530969,1.564600282553815,176.2896430107266,3.0768347077025884,2586.648051353402,2.586648051353402,2.574045251306661,-0.22265560368940082,-0.12435299731685566,2715.931085059852,2.7159310850598524,2.7026769237779296,-0.2641886122254759,0.04498312620341949,2804.3867999233116,2.8043867999233116,2.745501223244434,-0.2332348202182895,-0.5219289945818022,1211.016070616838,1.211016070616838,-0.6105578257535802,0.9525986578300327,-0.4316652195900513,1329.7529490304762,1.3297529490304763,-0.7688927656173271,1.0136422820305266,-0.38675075244468843,1187.9955919550482,1.1879955919550482,-0.48534229901988846,1.0419927514197334,-0.3000458052955382
62,2.58333,56.892020411189534,0.9929530742870756,34.58939077742055,0.6036987553249497,-39.97797335072787,-0.6977472632447511,44.77310035528666,0.7814380175255952,91.21392401185855,1.591983297670847,-24.337714223893023,-0.4247732456163896,2970.234799447582,2.9702347994475824,2.3387427934933984,1.741531544216986,-0.5653713737264334,2983.150003646862,2.983150003646862,2.405019159564234,1.7056142373893002,-0.45381368379780335,3180.963192628305,3.180963192628305,2.4839495301990477,1.8214698714587192,-0.7942097151559826,4083.9247414351194,4.083924741435119,0.49033047085018655,2.737080770447669,-2.9910543591027117,4300.277809980878,4.300277809980878,0.7679499059815345,2.8878521930696235,-3.0924022855863784,4367.4260061308,4.3674260061308,-0.04996288526647632,2.697540828944724,-3.434412192107943
63,2.625,14.695897559711156,0.25649179895275964,45.80040023750184,0.7993677828756,15.649679654475598,0.27313843685296774,-27.775569137419527,-0.48477513306329206,-3.0569109583784058,-0.05335316116399852,-114.82027431302312,-2.0039918348053236,1610.1090670928515,1.6101090670928515,1.6069570290318596,-0.07209201095943596,0.07030687544996421,1664.47921704075,1.6644792170407499,1.6543478710576496,-0.08775771937268483,0.16100549114274032,1716.9761874621,1.7169761874621,1.707259688069564,-0.1485839232226661,-0.10580360846522935,4360.163845525917,4.360163845525917,2.3348399538315325,1.472874113430305,-3.374935998772452,4734.513654290422,4.734513654290422,2.9284718913771166,1.507312352633864,-3.4011294294210472,4905.682358844371,4.905682358844372,1.5713984313444913,1.7130892712176828,-4.319924944334544
64,2.66667,35.57018170034343,0.6208167862036279,76.9464360695599,1.3429686570891446,33.516048602501435,0.5849654003720942,-13.418378929667798,-0.2341948926029357,-155.6770759409641,-2.717077545047073,-365.8600256977957,-6.3854620498576,1444.898241125155,1.444898241125155,1.0948904432608497,0.8960922530494463,-0.2931970642543918,1467.412074084258,1.467412074084258,1.112340035586158,0.9195564861402913,-0.2653558162124382,1422.962355038167,1.4229623550381671,1.1160315327544825,0.8132436563278087,-0.3434097220464561,4895.835565018696,4.895835565018696,3.582420811425429,0.9852403183477774,-3.1882234119756845,5167.213201205439,5.167213201205439,4.133431208285332,0.7888067532478285,-2.998770184444824,5431.3043831218365,5.431304383121836,3.2426257027062446,1.2545726383393272,-4.17258832733324
65,2.70833,-16.039742162066286,-0.2799463118990106,14.005006313133222,0.2444334719267667,29.367721103768822,0.5125634270681892,-13.570979121539114,-0.23685826839026525,-129.20725952717086,-2.2550920962279433,-191.5520335735844,-3.3432136747497676,1001.2135121747399,1.0012135121747399,0.7088592546923553,0.7014176162228883,-0.089220970911986,1029.0913150992567,1.0290913150992567,0.7333771374382381,0.7206811048752132,-0.04249298967424606,1051.9318628134527,1.0519318628134526,0.7691159594018883,0.6970910572742378,-0.17054425485421315,1128.2602168499468,1.1282602168499467,0.7209865679491341,0.48871802642719414,-0.7171500375851109,1087.5909623613445,1.0875909623613444,0.7978924409277507,0.3576679293833476,-0.6467576102459558,1221.66026451813,1.2216602645181298,0.6967433873587212,0.5677921864715116,-0.8274143381984036
