frame,time,hip_flexion_r_angular_velocity_deg_per_s,hip_flexion_r_angular_velocity_rad_per_s,hip_adduction_r_angular_velocity_deg_per_s,hip_adduction_r_angular_velocity_rad_per_s,hip_rotation_r_angular_velocity_deg_per_s,hip_rotation_r_angular_velocity_rad_per_s,hip_flexion_l_angular_velocity_deg_per_s,hip_flexion_l_angular_velocity_rad_per_s,hip_adduction_l_angular_velocity_deg_per_s,hip_adduction_l_angular_velocity_rad_per_s,hip_rotation_l_angular_velocity_deg_per_s,hip_rotation_l_angular_velocity_rad_per_s,femur_r_linear_velocity_magnitude_mm_per_s,femur_r_linear_velocity_magnitude_m_per_s,femur_r_linear_velocity_x_m_per_s,femur_r_linear_velocity_y_m_per_s,femur_r_linear_velocity_z_m_per_s,femur_l_linear_velocity_magnitude_mm_per_s,femur_l_linear_velocity_magnitude_m_per_s,femur_l_linear_velocity_x_m_per_s,femur_l_linear_velocity_y_m_per_s,femur_l_linear_velocity_z_m_per_s,pelvis_linear_velocity_magnitude_mm_per_s,pelvis_linear_velocity_magnitude_m_per_s,pelvis_linear_velocity_x_m_per_s,pelvis_linear_velocity_y_m_per_s,pelvis_linear_velocity_z_m_per_s
52,2.16667,-48.95722907804068,-0.8544648400649179,30.425419339273418,0.5310237437702788,-62.094870981758845,-1.0837599472327757,-110.45537480454308,-1.927809966863665,-9.023278244207436,-0.1574859146849927,-44.32641578783371,-0.7736419011056944,360.6462576696497,0.3606462576696497,0.11904050269972578,-0.16181223507490544,-0.2995194191837709,331.2910477660661,0.33129104776606605,-0.02515853838809602,-0.15642822060563327,-0.290948480103038,321.77345894108237,0.3217734589410824,0.04394179715622763,-0.09374250059995229,-0.30466312694984493
53,2.20833,-2.098537737448137,-0.0366263929958223,17.38269449330612,0.3033852517764792,-31.349107598226347,-0.5471451451510214,-96.27279548925378,-1.6802772613866237,-14.8172523096439,-0.2586098389020204,-20.475292854236166,-0.3573612756164885,319.98245681165645,0.31998245681165643,0.022868239072670434,0.07470181740308873,-0.31029897644951127,374.319459279249,0.374319459279249,-0.06319580316200163,0.07756329818923324,-0.3607010990166608,341.51094529031,0.34151094529031,-0.011720625300047936,0.09376500240038349,-0.32817750840134224
54,2.25,-17.913756651190365,-0.31265403496430527,14.592425049073556,0.25468586295682866,10.66561531899427,0.18615010406759533,-52.64968767434159,-0.9189104000639369,-25.245145486461446,-0.4406109088837378,-15.033446295975555,-0.2623831357865194,212.4462244624153,0.2124462244624153,-0.09276625461820992,-0.19071769851673642,-0.012433011096417012,237.7823558396897,0.2377823558396897,-0.13460000413254333,-0.18898977888897853,-0.05202067965422157,216.38329846838164,0.21638329846838164,-0.10546031317494632,-0.18748500119990458,-0.023435625149988072
55,2.29167,-30.551965219401524,-0.5332323860333483,26.088773582399796,0.45533499682019263,19.98603490509192,0.3488221135123664,0.4129002953456198,0.007206469636238083,-20.90906337581468,-0.36493199941612664,-9.782793071549996,-0.17074194913983665,250.90499732876697,0.250904997328767,-0.1947600005598191,-0.14686172518307955,0.05876643210828308,283.0154647778553,0.2830154647778553,-0.24309776542797304,-0.14371485168881845,0.018635212674197058,257.7918766498688,0.2577918766498688,-0.21092062634989264,-0.14061375089992842,0.046871250299976144
56,2.33333,-73.182532445346,-1.2772761461188649,31.03218881780236,0.5416138689712179,29.36666951494431,0.5125450733808243,98.49120580273322,1.7189958255170394,-45.909303986556054,-0.8012685118643617,3.8435356928075177,0.06708235275741252,583.2128792203785,0.5832128792203785,-0.3412315837477335,-0.2960888628655176,0.3688219814877389,488.92712434019006,0.4889271243401901,-0.22837978913356957,-0.30628718038733665,0.30509108141872826,584.6304411226881,0.5846304411226881,-0.2783648508761385,-0.37506000960153396,0.3516187590014381
57,2.375,-107.46329405408615,-1.8755883062826486,23.972893959326978,0.41840593082171534,-18.31604057253166,-0.31967521391954473,234.24328479633567,4.088316570382832,-40.99659358778309,-0.7155255402088099,8.736241261810388,0.15247617426717522,384.48195856696043,0.38448195856696044,-0.14123454321652357,-0.14612936189714243,0.3263822756484179,317.07395123986527,0.31707395123986526,-0.1123047630249642,-0.14796599170015662,0.25696224636501813,376.43187929830594,0.37643187929830596,-0.11717812574994035,-0.18748500119990458,0.30466312694984493
58,2.41667,-108.30178746197704,-1.8902227770066125,-1.054260006884115,-0.018400308292225893,-20.696910001147696,-0.36122922450897066,289.59441722542476,5.054376075977844,-29.997591387365468,-0.5235567373774211,11.188193908862978,0.19527082106123334,1626.739431503559,1.626739431503559,-0.11773419260034672,-1.4108406544761618,0.8012168779915599,1692.165473545154,1.6921654735451541,-0.013842309782880986,-1.4148915389015015,0.9280702093393104,1642.0231637323884,1.6420231637323883,-0.08495414116870677,-1.4061375089992842,0.8436825053995706
59,2.45833,-94.78424972737731,-1.6542972367752717,-49.47616175916692,-0.8635219239467725,47.84767781587419,0.8350995173204537,213.46772523528657,3.7257146520983375,8.54284283074336,0.1491007348768643,-35.123774953522606,-0.6130255186684878,598.8269414406774,0.5988269414406774,-0.0022001210394468644,-0.4266982918682979,0.4201397779064547,709.7462037675642,0.7097462037675643,0.1146377163098164,-0.4236765681581293,0.557759834835289,631.8887380063874,0.6318887380063873,0.038092032225155795,-0.42194251080172573,0.46882501200191745
60,2.5,-97.41501055833761,-1.7002126751080309,-14.111860276058925,-0.24629842539862415,53.42417733006705,0.9324277945789835,257.7263544532447,4.49817345437107,44.40381892493218,0.7749928406994354,-7.15432317787023,-0.12486649520557944,245.32789153139026,0.24532789153139026,0.20367709572492074,0.13672307094338745,-0.0028665156738632873,236.0883179216989,0.23608831792169888,0.04333709680636451,0.15456298286176215,0.17311809330155983,302.98250631349754,0.30298250631349755,0.10253086003119781,0.28122750179985684,0.046871250299976144
61,2.54167,-102.2362738582633,-1.7843595937973011,-18.349637116682835,-0.32026158423227435,11.476860863538876,0.200309009862033,137.7641186019974,2.4044374607128223,35.65790830492911,0.6223479042952431,-19.0047088677778,-0.3316947431256863,373.1150392252178,0.3731150392252178,0.1347047807159318,0.2820628536728789,-0.20374003319480596,319.960215075968,0.319960215075968,0.01901569828759408,0.2992333397752017,-0.11167967951724052,424.1540629344571,0.4241540629344571,0.0644479691624672,0.37497000239980915,-0.18748500119990458
62,2.58333,-110.07373107285152,-1.9211490271760492,-17.488685419742197,-0.30523514242002786,1.5661162137346378,0.027333884398536668,72.74930823152484,1.2697149571883217,41.16165682158016,0.7184064371125579,-88.77738197483033,-1.5494576167614549,1894.5133031096711,1.894513303109671,0.2844941427200601,1.6624802760189576,-0.8627879636767221,1906.1925312037401,1.9061925312037402,0.10116622245374628,1.6755000135959153,-0.9033465923395345,1960.1497501709703,1.9601497501709704,0.19925063010081492,1.7346525444070946,-0.8907675228036432
63,2.625,-65.93369497443412,-1.1507600653095138,-16.65891315849641,-0.2907528844195703,11.835709891111636,0.20657210691075759,26.613221692144705,0.4644883430911018,42.166460119824414,0.7359435630018187,44.73732742619242,0.7808136621298182,389.09260903282484,0.38909260903282483,0.265213491706675,0.11897470443575488,-0.2586501148755764,307.8300930359434,0.3078300930359434,0.15939665206879933,0.13706064464549908,-0.22486985831172637,389.38592682069753,0.38938592682069756,0.1933439074874016,0.18748500119990458,-0.28122750179985684
64,2.66667,-46.77604223760923,-0.8163959480982168,-42.41764235074753,-0.7403275199539318,46.9099249558171,0.8187326423424638,-39.17633601161668,-0.6837560522703345,-15.79506358316192,-0.27567586508802866,146.250696658442,2.552556190025282,754.0002292307984,0.7540002292307983,0.10627867908308457,0.47412512540989055,-0.5765644400303462,801.8809797506264,0.8018809797506263,-0.08902862714525345,0.5027731173840092,-0.6183091473287624,846.6068902701141,0.8466068902701142,0.0,0.5624550035997137,-0.632761879049678
65,2.70833,-52.54209874224248,-0.9170326189601027,-25.746173252575847,-0.4493554930463462,17.300911029798336,0.3019578610645837,13.763763274921049,0.24022298661244976,-9.811420053600926,-0.17124158423153468,100.34781529735771,1.7513997741220249,474.31488629813157,0.47431488629813157,0.023520120164263983,0.33829570446114926,-0.3316284542294325,518.2530954759218,0.5182530954759218,-0.06941380091029366,0.35327841785740194,-0.3727765479341906,531.3933621634499,0.5313933621634499,-0.03223171957513182,0.37506000960153396,-0.37506000960153396
66,2.75,-12.2565385068142,-0.21391695184137724,-36.7508290749157,-0.6414229701949408,25.88637115223189,0.45180240799972476,30.698213039910694,0.535784892025099,36.309316933332695,0.633717129636786,-29.637577201520077,-0.5172733044805323,440.13452471471123,0.4401345247147112,-0.1550661250215832,-0.4076803219756104,-0.05890375022439629,428.30904795861215,0.42830904795861213,-0.1546888578015326,-0.39891484889705037,0.019670820133217526,413.13598996369586,0.4131359899636959,-0.16697882919366502,-0.37497000239980915,-0.046871250299976144
67,2.79167,39.595095665600034,0.6910647870068563,-31.922474453913672,-0.5571522846045724,18.384130700423697,0.3208636108393648,-18.117697753602574,-0.31621347868154526,24.361863536448542,0.4251947306325767,-6.4958539861404425,-0.11337403978694882,391.4886124003739,0.39148861240037386,-0.3162446942065079,-0.23046557154333974,0.011757863692193723,423.57250761963286,0.42357250761963283,-0.3610947934849427,-0.21499439712791793,0.052930412173471594,383.7024521639751,0.38370245216397514,-0.33395765838733005,-0.18748500119990458,0.023435625149988072
68,2.83333,139.91243631890552,2.4419326782517965,-59.13221973290884,-1.032051928352021,89.66168769755717,1.5648916632172662,-72.27083654904104,-1.2613640509514223,21.016486556137405,0.3668068876057218,7.024280702683815,0.12259682584613346,507.801768400887,0.507801768400887,-0.2936183318917801,-0.3425936486019383,0.23298176560788647,528.5056483859231,0.5285056483859231,-0.2645360296068986,-0.338587575501336,0.3077293667035535,504.9484928141312,0.5049484928141312,-0.28422516352616245,-0.32817750840134224,0.2578537566010546
69,2.875,221.81571795729099,3.8714146110298384,-1.9231394537854651,-0.033565115443561694,57.12580696474704,0.9970334193935442,-126.00478431128288,-2.199198359497182,41.14911625676965,0.7181875629665548,-0.35115710671220385,-0.0061288477039050365,298.3113955230014,0.2983113955230014,-0.1245850792370574,-0.16191522366199035,0.2173745778072136,323.6361549004805,0.32363615490048053,-0.0396481028328648,-0.17159042925980036,0.27152368826118994,328.4254511359252,0.3284254511359252,-0.07909487728194903,-0.18748500119990458,0.2577918766498688
70,2.91667,197.55626114223364,3.4480072148617107,46.49022790242879,0.8114075468999196,-50.275792053427324,-0.8774781053803077,-180.99372867746962,-3.158936490883127,21.23389538037991,0.37060138741164317,32.580332330230256,0.5686340705564744,464.1888229627459,0.46418882296274594,-0.10863507941154292,0.4392062727999351,0.10376672307621672,418.16591799175706,0.41816591799175706,0.14550427838941873,0.3880609961359353,0.055676774495735826,315.52532894845916,0.31552532894845914,0.02636472069447587,0.28122750179985684,0.14061375089992842
71,2.95833,144.06823547328563,2.5144650565473254,39.97395707854017,0.6976771660714194,-58.90663121072888,-1.0281146658852727,-176.81287635436624,-3.0859668523053188,-7.803380608295428,-0.13619468440103316,-59.79996664769912,-1.0437063105851456,331.68203449549003,0.33168203449549005,-0.17991882359472083,0.2642234128310123,0.08847698590758843,283.5984686296138,0.2835984686296138,0.18204454613372795,0.21732946570767597,-0.007468464851837186,128.3930172980402,0.1283930172980402,0.023441250600095873,0.046882501200191745,0.11720625300047936
72,3.0,172.74431256080635,3.014957018280268,-12.269000149155643,-0.21413444853044133,-27.962288638911826,-0.48803400314201517,-167.93087157845815,-2.930946624787862,-47.35942406482961,-0.8265778817795132,15.443231502409345,0.26953523686475367,451.2187035918101,0.4512187035918101,0.02952482536138329,0.44425843515526703,-0.07321916382919857,473.6402098054901,0.4736402098054901,0.08367393581535963,0.42997162949132167,-0.1801613683405333,393.94337845193377,0.3939433784519338,0.07616578173746123,0.37497000239980915,-0.09374250059995229
73,3.04167,24.980969677448563,0.43600017121234325,21.89369428547438,0.38211705070659524,-21.893137793927792,-0.38210733809684777,-151.90061092708143,-2.651165796468447,-33.87339898265298,-0.5912023410889921,-14.56594486328304,-0.25422369652824434,744.7614884639478,0.7447614884639477,0.26015989895430025,0.6382546036942064,-0.28216584225996383,782.8064396847371,0.7828064396847372,0.19497098412363886,0.6294433579102753,-0.4225793375738938,734.4928317085352,0.7344928317085352,0.24607406407487475,0.6093262538996899,-0.328098752099833
74,3.08333,5.855273409649276,0.10219379960285457,51.347567409892115,0.8961841141923542,-107.03691279270797,-1.8681465494027927,-133.54501766200332,-2.330800257835938,-32.08299166821787,-0.55995383850031,11.409309526657276,0.19913001661932522,575.172959519088,0.575172959519088,0.1816339236409162,0.46366290066371274,-0.28783635227827686,622.6358608172752,0.6226358608172752,0.06228084468063192,0.46529966767338743,-0.4090143406099248,589.3039022170012,0.5893039022170012,0.14064750360057524,0.46882501200191745,-0.32817750840134224
75,3.125,-6.555869602161283,-0.11442150988912515,14.143440568940825,0.24684960548815746,-73.91262232960705,-1.2900186184347244,-104.74821190039218,-1.82820118323855,-25.143903887999723,-0.4388439096505987,-70.12637351952435,-1.223936110399064,704.3567528474042,0.7043567528474042,0.20848966657557597,-0.6609750303227715,-0.12554880924467487,635.0073068824084,0.6350073068824085,-0.02789309993475677,-0.6321153395863116,-0.05372571292929394,535.5133293603681,0.5355133293603681,0.08495414116870677,-0.5155837532997376,-0.11717812574994035
76,3.16667,6.087357056570466,0.10624442338166536,19.474610568770203,0.3398960749687256,-60.71317885448934,-1.0596448703630383,-102.23338107666814,-1.7843091052339244,-4.553230845586237,-0.07946886985884535,-11.902587763694047,-0.20773934598404992,279.99174883482414,0.27999174883482414,-0.007878626911995501,0.04339824627994617,-0.27649574838212243,290.39749604166974,0.29039749604166976,-0.022469749546806344,0.04494879667439119,-0.2860164710993051,285.4826864563015,0.2854826864563015,-0.014647265718742544,0.046871250299976144,-0.28122750179985684
77,3.20833,11.728380079378114,0.20469884831046198,14.98256379105808,0.26149506854404725,4.4731154837782325,0.07807059301386916,-69.11770063253073,-1.2063314474454285,-31.081296873181103,-0.5424709662268287,-17.14617724561177,-0.29925724706645784,283.069491912475,0.283069491912475,-0.023607931855888793,-0.23289592118430213,-0.15915556132535796,297.83649828400377,0.29783649828400377,-0.04067988391112524,-0.23157391706110336,-0.1828257303883454,287.3496012316485,0.2873496012316485,-0.02637140692510786,-0.23441250600095873,-0.16408875420067112
78,3.25,-14.770100048817728,-0.25778687670084455,26.216044900423366,0.4575563003630567,46.904453715037505,0.8186371511766906,-40.06254555672722,-0.6992233266951148,-17.392383309470134,-0.3035543535191617,-19.223365396327466,-0.33551101947985895,276.03495072370475,0.27603495072370476,-0.2714607507913047,-0.049325811625499795,-0.008445064140962499,265.0467176907649,0.26504671769076493,-0.24581373181307678,-0.05563672337853614,-0.08203613120130102,264.3659016500206,0.2643659016500206,-0.24607406407487475,-0.09374250059995229,-0.023435625149988072
79,3.29167,-24.060150066832403,-0.41992883719015917,44.38228763906635,0.7746170488688885,55.438151788789014,0.9675782799347523,48.413356620095385,0.844972474962858,-36.155146270140435,-0.6310263439540977,-3.493011760167499,-0.06096455602580537,886.2590835900355,0.8862590835900355,-0.2688585009711072,-0.7518510152488604,0.3845651057632198,878.5112548538316,0.8785112548538316,-0.30529250164869715,-0.7474511139450664,0.3462590729558052,883.4377835390346,0.8834377835390346,-0.27829804865610835,-0.7499400047996183,0.37497000239980915
80,3.33333,-80.65000342682836,-1.4076081015428645,28.97538495537953,0.505715869504203,41.747539810521545,0.7286320243010106,150.3892994640878,2.6247884354160758,-34.93032729835114,-0.609649220155483,10.658367800931618,0.18602361101480427,514.8294165938402,0.5148294165938402,-0.34582747957537985,-0.2365185558595611,0.299184985076126,406.10850888419986,0.40610850888419986,-0.221680704928107,-0.25366454873013905,0.22679524414824204,514.1149182491332,0.5141149182491332,-0.27836449319104023,-0.32817750840134224,0.28129500720115047
81,3.375,-107.83687613428965,-1.8821085436086493,36.97741116756996,0.6453775737378165,-5.746261815629604,-0.10029118836436395,239.87452694271985,4.186600286814309,-30.47060229442966,-0.5318123351035362,34.97809287376221,0.6104828867155159,780.9501716992519,0.7809501716992518,-0.2055616438288703,-0.5864856739195257,0.4729293134820713,766.7660558924179,0.7667660558924179,-0.17035742700886716,-0.590439291345952,0.45857384876006935,791.2777766591571,0.7912777766591571,-0.18748500119990458,-0.6093262538996899,0.4687125029997614
82,3.41667,-112.43155788809932,-1.9623008682939354,17.259118217731288,0.30122843889034656,-65.30185485633177,-1.1397323749024382,251.90655017598624,4.396598707911261,5.095488459524769,0.08893305061608103,-6.475417292641922,-0.11301735219717872,734.3956381576445,0.7343956381576445,-0.1055468521960385,-0.5325082111106909,0.49460268947527314,783.3941226733447,0.7833941226733446,0.018437817882284317,-0.543779739808317,0.563622207586676,765.2548046432415,0.7652548046432416,-0.05858906287497018,-0.5624550035997137,0.5155837532997376
83,3.45833,-103.63734139683295,-1.808812835388154,-60.82058834265093,-1.0615195195793399,16.64525612817731,0.29051452427445734,226.54511467399857,3.953958155369395,18.041840584474087,0.31488952131901093,-48.597846945728115,-0.8481924385832257,465.74060603624747,0.46574060603624745,-0.09089779865266669,-0.145374669859286,0.43303361032882187,585.416943582905,0.585416943582905,0.19523382644726456,-0.15529828522563516,0.529602863899627,525.3403395562392,0.5253403395562392,0.03516187590014381,-0.23441250600095873,0.46882501200191745
84,3.5,-93.73066946140933,-1.635908792200093,-23.7484768720909,-0.41448911375171044,14.579483502230884,0.254459990354123,195.33209583239824,3.409188207096443,29.22616805060566,0.5100928602242415,0.0,0.0,580.2539929360546,0.5802539929360546,0.09659399710486569,-0.4708580985640304,0.32504914560448545,669.6363473522583,0.6696363473522583,0.027414274524664085,-0.46071944432433826,0.48517923375700406,531.8712417125254,0.5318712417125254,0.04101234401247913,-0.37497000239980915,0.37497000239980915
85,3.54167,201.1887092795382,3.51140539476561,-68.91066837510554,-1.2027180528955226,37.737550708448126,0.6586445115007384,-321.9612486772201,-5.619283853249729,90.80248383982392,1.5848023119938708,31.09503528565804,0.5427107467585482,1852.908319633471,1.852908319633471,0.15494132287959492,1.7319132963015356,-0.6401083982617347,1921.677252578071,1.921677252578071,0.1813378699082741,1.7212139264210478,-0.8350944015543235,1795.2457543057626,1.7952457543057625,0.1933439074874016,1.640493760499165,-0.7030687544996421
86,3.58333,346.54089963680576,6.048279691485482,-1.014473842904687,-0.0177059087340465,-36.356902346807445,-0.6345476517778432,-439.22398387814707,-7.665904672400159,22.23725074319906,0.3881132420603796,65.15104612976289,1.1371002660830711,1813.1457433556493,1.8131457433556493,0.3615734929713366,1.4943740027945396,-0.9610454909113525,1825.4408286944408,1.8254408286944408,0.1869820312302203,1.5000626265973949,-1.0232712520868512,1855.7144677988426,1.8557144677988426,0.2842248058410642,1.5471225396063277,-0.9845325252040267
87,3.625,-34.93476548050339,-0.609726681046843,11.868081272024257,0.2071370940911001,-48.36304359506197,-0.8440943470193866,-128.1979260144265,-2.2374759031798344,9.505104511158665,0.1658953694658848,-15.77471359816342,-0.2753206908470734,420.02042311066475,0.42002042311066473,0.07370156523189837,0.048931022041674314,-0.4105983319430161,372.4197931852231,0.3724197931852231,-0.07702437756242951,0.06194191354340109,-0.3590639872833622,422.5323630071199,0.4225323630071199,-0.005858906287497018,0.14061375089992842,-0.39840562754979725
88,3.66667,-0.23369542738408214,-0.0040787546547075525,-4.756444098574208,-0.08301561020717364,-58.655262822764904,-1.0237274598798707,-112.47146646683164,-1.962997404392606,3.320606332229738,0.057955513659981625,4.731475386177951,0.08257982396587545,502.65525259930024,0.5026552525993002,0.049704509242593266,0.16105698543628277,-0.47355296659275214,477.14055324420326,0.47714055324420324,0.017704381798565056,0.16509070509710835,-0.4473194848269574,505.6680786003517,0.5056680786003517,0.02929453143748509,0.18748500119990458,-0.4687125029997614
89,3.70833,26.949067557326586,0.47034995921773465,-2.5437070635905545,-0.04439606346589195,-37.091125956321854,-0.6473622712097468,-80.96347316567763,-1.4130791805911511,-29.817438300325396,-0.5204124728509399,-25.054972915737,-0.43729177137761444,637.4244571310624,0.6374244571310623,-0.09917069729050876,-0.6250389710791189,-0.07616689556559472,634.8009241048528,0.6348009241048528,-0.11029363079135075,-0.6229901508362394,-0.051872923691227785,623.0217347819079,0.6230217347819079,-0.10841542634034515,-0.6094725156024927,-0.07032375180028762
90,3.75,-10.793027165433811,-0.1883738602940107,20.268428442432867,0.3537508105253195,27.797765210306,0.4851625276161737,-55.508110107860574,-0.9687992829417118,-31.958053950976137,-0.5577732639745161,-27.819328335729445,-0.48553887515183325,516.2764637961268,0.5162764637961268,-0.20198386322545187,-0.4737818301196075,0.03570271018943495,535.1325519653238,0.5351325519653238,-0.2571528467709774,-0.4690214687610162,-0.01606621958524573,516.9468103828065,0.5169468103828064,-0.21677953263738967,-0.4687125029997614,0.023435625149988072
91,3.79167,-12.876804013397788,-0.2247426271678114,46.56807013038695,0.8127661500748773,62.05961902646448,1.0831446845451231,-1.5487598438794166,-0.027030958598369167,-36.67143010975985,-0.6400371968302949,-14.68159187426195,-0.25624211763991633,838.9686650775153,0.8389686650775153,-0.3475403511069345,-0.693199014904005,0.32024873312869445,829.4013608879528,0.8294013608879528,-0.38122727426373876,-0.6900178118807156,0.2577747118853546,843.0312644647023,0.8430312644647023,-0.35153437724982106,-0.7030687544996421,0.30466312694984493
92,3.83333,-53.509730253151,-0.9339209747715037,44.5323696327843,0.7772364738072243,32.03882110116573,0.5591829166727772,118.84332529279516,2.0742073203779294,-37.90490304901238,-0.6615653608545036,4.71897265876388,0.08236161020702056,443.7144680889501,0.44371446808895015,-0.3569604282589734,-0.12472622450646716,0.2321748280261937,357.97982256494333,0.3579798225649433,-0.29443099243504517,-0.1324693915137742,0.15463442168324965,424.05345437595247,0.4240534543759525,-0.3164568831012943,-0.18753000480076698,0.21097125540086287
93,3.875,-85.1762419956039,-1.4866058672987534,18.55633759519629,0.32386918814778193,32.6371098632176,0.5696250254482633,233.38973711688115,4.073419353053594,-45.8684610264914,-0.800555667734973,16.084353642493,0.28072492911664576,1103.213770506793,1.103213770506793,-0.2514072994491259,-0.8961723552838456,0.5922415916199378,1085.336676911636,1.085336676911636,-0.18061194340902978,-0.9035245960840739,0.5735663278285411,1126.5109127302812,1.1265109127302813,-0.21677953263738967,-0.9374250059995228,0.5858906287497018
94,3.91667,-141.45619346196438,-2.4688763232493542,7.343473002519578,0.12816778242528049,-24.659182573395665,-0.4303839267561626,269.8631081875035,4.709999767537603,-18.29089779876338,-0.31923638973420415,1.5741725234643893,0.027474493528881285,836.4683169466214,0.8364683169466214,-0.12871642349605722,-0.5814678410932221,0.5873725200860902,887.4042507421084,0.8874042507421084,-0.10593735058873545,-0.5839910614768024,0.6597105593368957,839.1950176701769,0.8391950176701769,-0.1288959383249344,-0.5624550035997137,0.6093262538996899
95,3.95833,-119.3434832824456,-2.0829367240774856,-12.985011437155457,-0.22663120298748346,-40.710437158535086,-0.710531168342682,236.46070253091287,4.127017810743318,27.59214447035723,0.48157376869368057,-3.848686331947913,-0.0671722483689945,1552.8321139329757,1.5528321139329757,-0.20207383858144476,-1.3054361494469895,0.8162660090555846,1675.580081299853,1.675580081299853,0.014597844230516247,-1.3125784054892062,1.041390148424718,1591.6332969494786,1.5916332969494786,-0.1289268783005273,-1.312710033605369,0.8907675228036432
96,4.0,-110.06892279806162,-1.921065106949625,-67.04911666570726,-1.170227846370394,103.12896226678812,1.7999399457204475,255.57598459224877,4.460642420161038,46.61135799285755,0.8135216658011398,-44.01838493196839,-0.7682657484731086,1038.7621153602483,1.0387621153602484,0.15772666352127668,1.0014209696964507,-0.22650623252874214,1035.3268279449208,1.0353268279449208,0.2083702284224983,1.0092309375503896,-0.09968150912184869,1060.83422367676,1.06083422367676,0.1640493760499165,1.0311675065994752,-0.18748500119990458
97,4.04167,-103.06697446675648,-1.7988580545138273,-15.460085946513196,-0.2698294024079592,-15.154242710040352,-0.2644914309365525,148.7747833051483,2.5966098126159296,40.019359863843434,0.6984695941645376,13.26404702800393,0.23150129277803708,74.26136605720879,0.07426136605720879,0.04642568162112963,0.011826522750250328,0.05674098989561321,191.9777877722763,0.19197778777227628,0.07790049575117267,0.023389852444617002,0.17389622929286802,114.81064684121453,0.11481064684121453,0.046871250299976144,0.046871250299976144,0.09374250059995229
98,4.08333,-103.43332181545885,-1.8052520219546357,7.743168741575641,0.13514378907800087,6.270345167958176,0.10943816841738702,60.2760352406421,1.0520152749973373,68.52687100687712,1.1960195251594474,-66.74597373119099,-1.1649370040589273,2117.7110071743136,2.1177110071743135,0.30363065316249976,1.8802790245755614,-0.9257748787413352,2110.985650171869,2.110985650171869,0.20345378769056294,1.8825567632813323,-0.9331918369390217,2153.4795136680373,2.1534795136680374,0.2519934439510306,1.9221825492078617,-0.9376500240038349
99,4.125,-69.6173276350535,-1.215051583671321,-30.95090940059802,-0.5401952755269,25.101215916656752,0.43809886399966685,8.011617662323163,0.13982910661847045,32.77734863409266,0.5720726537389831,20.527580462995406,0.35827386654733184,468.6545912243926,0.4686545912243926,0.23466807805522114,0.21692829392984564,-0.342797512112118,406.58720817783995,0.40658720817783994,-0.07125522868937108,0.24515860996745334,-0.3164381554065528,534.9280906205643,0.5349280906205642,0.07030687544996421,0.37497000239980915,-0.37497000239980915
100,4.16667,-71.05025814243447,-1.2400609389773918,-30.881597018873073,-0.5389855462534006,-0.8722659711171715,-0.015223913149100404,-1.435424793551975,-0.025052888812241835,-6.7417027346183085,-0.11766490990979499,110.03475165028543,1.9204687079117448,449.3328927733122,0.44933289277331223,0.07873656282271611,0.19908266042329956,-0.3950527768813663,487.8091900002158,0.4878091900002158,-0.10127425622905764,0.22140829746803917,-0.4227052125136643,527.1713518794446,0.5271713518794446,-0.023435625149988072,0.28122750179985684,-0.4452768778497734
101,4.20833,-58.47384258832509,-1.020561079459156,-39.68391564671585,-0.6926149881188864,9.94854534434717,0.17363487204281117,26.595399170135014,0.46417728140102354,0.16488193358635317,0.0028777326181364847,72.09396819501879,1.2582771158311512,380.3053106351586,0.3803053106351586,0.008673505947902295,0.06582550400446845,-0.3744648215980159,397.6824953080662,0.3976824953080662,-0.05190690377556325,0.07483916848082367,-0.38711256667277466,410.431129017198,0.41043112901719797,-0.02930156325011984,0.09376500240038349,-0.39850126020162985
102,4.25,-34.453383008635235,-0.6013249719513548,-48.23040242291839,-0.8417793218417765,24.10354052454345,0.4206861435411643,10.678334278848235,0.18637209179447597,3.6213357505228325,0.06320423216680339,-3.159909748025998,-0.05515082916891805,306.0143983150311,0.3060143983150311,-0.2074758726714589,-0.06534625850537445,-0.21524042541928742,258.645672858524,0.258645672858524,-0.19661021913474033,-0.060105283740386886,-0.15693744195288642,306.0682775051984,0.3060682775051984,-0.21677953263738967,-0.046871250299976144,-0.21092062634989264
103,4.29167,28.24122308898755,0.4929023276930763,-45.64654075783846,-0.7966824283700688,23.08410890439097,0.40289370527056334,-27.933259921891214,-0.48752735645237577,21.513506853373453,0.3754815282417317,10.709546164073595,0.1869168419574131,296.94125593879346,0.29694125593879345,-0.2939419435144538,-0.04155589488876059,-0.00673430927771874,348.3711461126227,0.3483711461126227,-0.3465018828538283,-0.027812640101096683,0.022920682214563528,316.380939524839,0.316380939524839,-0.316380939524839,0.0,0.0
104,4.33333,130.61386745063967,2.2796420357771146,-36.368010453626994,-0.6347415248155076,70.72283586425631,1.2343463421788021,-77.85111164017745,-1.3587582244587795,42.60300455675974,0.7435627007576049,13.481518957963328,0.23529689398649506,382.99941541593944,0.38299941541593946,-0.2964597823124216,-0.16029443067824348,0.18195011726778518,405.6056461464653,0.40560564614646527,-0.3147721862884517,-0.15351844417665328,0.20461304509404973,383.0780189378141,0.38307801893781407,-0.28715531985117443,-0.14064750360057524,0.21097125540086287
